"osm_obj","osm_id","osm_lat","osm_lng","osm_ref:FR:prix-carburants","osm_name","osm_brand","osm_operator","osm_opening_hours"
"way","139364750",50.099803,1.856821,"80100002","Station U","","U",""
"way","139461274",43.667537,4.634779,"13200009","Intermarché","","Groupement des Mousquetaires","24/7"
"way","139566261",48.793576,2.415687,"94400004","E. Leclerc","E. Leclerc","","24/7"
"way","139582097",48.7843,2.392323,"94400001","","","Simply Market","24/7"
"way","139722737",49.301699,-0.318461,"14780002","Carrefour contact","","",""
"way","139740262",46.021416,0.656482,"16500002","Avia","","","24/7"
"way","139832871",49.927755,2.286682,"80046002","BP","","BP","24/7"
"way","139906051",43.726992,7.282717,"6000029","","","","24/7"
"way","139999375",48.10155,7.466255,"68320001","","","",""
"way","140025919",49.910575,2.251879,"80000014","","","","24/7"
"way","140102591",43.746114,-0.757537,"40250001","Carrefour Contact","","","24/7"
"way","140176368",46.491608,5.243943,"71480005","Avia","","","24/7"
"way","140610977",43.092089,6.079085,"83320001","","","Casino",""
"way","140897834",49.912489,2.337775,"80136001","Station Service E. Leclerc","","E. Leclerc","24/7"
"way","140919690",48.963749,2.564525,"93290006","Total Access","","","24/7"
"way","141063519",45.091778,1.931199,"19400004","","Casino","","24/7"
"way","141263955",45.190816,6.642287,"73500005","Intermarché","Intermarché","","24/7"
"way","141286652",45.983499,4.699594,"69400008","Station Service E. Leclerc","","E. Leclerc","24/7"
"way","141437442",49.306719,2.592819,"60700002","","","","24/7"
"way","141675684",46.053347,4.721476,"69830003","Station Service E. Leclerc","","E. Leclerc","24/7"
"way","141733871",48.951367,2.489442,"93600016","","","","24/7"
"way","141837935",48.924113,2.486022,"93600010","Esso","","",""
"way","141946333",48.910841,2.515473,"93320002","","","","24/7"
"way","142215920",43.707087,7.292694,"6000026","Station Total","","Total","24/7"
"way","142257292",49.207448,2.58999,"60300004","BP","","",""
"way","142310294",48.485098,2.345904,"91590001","","Carrefour Market","","24/7"
"way","142353071",43.72024,7.286972,"6300018","","","","24/7"
"way","142354819",46.267322,-0.224559,"79370001","Intermarché","","Groupement des Mousquetaires","24/7"
"way","142470626",45.589494,5.296597,"38300001","","Carrefour-Market","","24/7"
"way","142726006",45.723565,5.238924,"38460002","","","",""
"way","142729329",44.740236,3.289543,"48130001","","","Simply Market","24/7"
"way","142816171",45.837574,5.286494,"1150002","","","",""
"way","142877773",45.745323,5.182768,"38230003","Station Service E. Leclerc","","E. Leclerc","24/7"
"way","142951920",48.191222,6.419307,"88190001","Station Service E. Leclerc","","E. Leclerc","24/7"
"way","142971310",48.161695,2.257661,"45300001","Carrefour Market","Carrefour","Carrefour Market","24/7"
"way","143143120",43.110043,5.813049,"83140008","Total Access - Relais Total de Bonnegrâce","","Total Access","24/7"
"way","143214182",43.753088,7.432513,"6240004","L'Español","Independent","","24/7"
"way","143318655",48.742542,2.408082,"94310002","Station Service E. Leclerc","","E. Leclerc","24/7"
"way","143436845",43.542441,-1.38714,"40390001","Station Service Super U","","","24/7"
"way","143631509",48.587354,2.304326,"91220001","C. C. Auchan","","Auchan","24/7"
"way","143693444",48.638575,2.320059,"91240001","C. C. Géant Casino","","Casino","24/7"
"way","143699502",48.630701,2.297669,"91240003","BP","","BP","24/7"
"way","143706414",48.67383,5.924755,"54204001","Station Service E. Leclerc","","E. Leclerc","24/7"
"way","143716997",43.669508,7.216765,"6200025","BP","BP","","24/7"
"way","143841737",45.393116,1.376654,"19230001","","","","24/7"
"way","144036108",47.665882,-2.793982,"56000004","E. Leclerc","","Vannes Distribution","24/7"
"way","144036129",47.659841,-2.789459,"56006001","Carrefour","","","24/7"
"way","144139614",49.985281,3.461433,"2110002","Intermarché","","Groupement des Mousquetaires","24/7"
"way","144153409",47.661528,-2.7579,"56000009","Total Access","","","24/7"
"way","144153536",47.66405,-2.767047,"56000006","Intermarché","","SA Samur","24/7"
"way","144174294",48.877723,2.481948,"93110005","Relais Total Des Soudoux","","Total","24/7"
"way","144219947",50.280492,2.781526,"62000005","Station Service E. Leclerc","","E. Leclerc","24/7"
"way","144226639",48.6104,6.35167,"54110001","","","","24/7"
"way","144241070",50.290735,2.784418,"62000013","Total","","Total","24/7"
"way","144467529",48.282164,-3.560146,"29833001","Station Service E. Leclerc","","E. Leclerc",""
"way","144496176",45.532934,4.627439,"42800003","","","","24/7"
"way","144579440",48.131557,-1.632966,"35700001","Intermarché","","SAS Rechan","24/7"
"way","144594515",47.663138,-2.458714,"56230005","Station Carrefour","","","24/7"
"way","144741002",50.275781,2.769475,"62217003","Intermarché","","","24/7"
"way","144769902",47.962042,-2.546025,"56120001","E. Leclerc","","","24/7"
"way","144793970",48.534524,-2.760328,"22190001","E. Leclerc","","","24/7"
"way","144888525",50.32843,2.712258,"62161001","","","","24/7"
"way","144893930",46.589258,0.340016,"86000023","","","","24/7"
"way","144979923",50.313516,2.762258,"62223002","","","Groupement des Mousquetaires","24/7"
"way","145138080",43.153925,5.744294,"83150001","","Carrefour","","24/7"
"way","145142127",48.905136,2.522267,"93190002","","","","24/7"
"way","145162217",49.58705,3.648633,"2000008","Station Service E. Leclerc","","E. Leclerc","24/7"
"way","145194392",47.659387,-2.774923,"56000008","Total","","",""
"way","145320192",43.12731,5.905055,"83200003","Casino Carburants","","",""
"way","145323655",43.139521,5.886548,"83200002","","Agip","","24/7"
"way","145339475",47.6418,-2.776541,"56000005","","Intermarché","","24/7"
"way","145357756",43.117534,5.936704,"83100007","BP Toulon Port marchand","BP","","24/7"
"way","145369678",43.127623,5.919733,"83100006","Total","","","24/7"
"way","145370348",43.112962,5.934713,"83000011","Total Access","","",""
"way","145455019",48.854368,2.519848,"93330005","Total","Total","","24/7"
"way","145488917",48.488201,2.185137,"91580001","Netto","","Groupement des Mousquetaires","24/7"
"way","145513400",43.606298,-0.991496,"40350001","","","","24/7"
"way","145548738",47.643787,-2.743284,"56000003","Carrefour Market","Carrefour Market","","24/7"
"way","145595445",50.304073,2.78982,"62223001","Station Service E. Leclerc","","E. Leclerc","24/7"
"way","145638370",45.510228,4.573908,"42420001","","Carrefour","",""
"way","145686065",48.066342,-2.873484,"56920001","","","Groupement des Mousquetaires",""
"way","145735563",48.696822,2.415114,"91270002","Intermarché Super","","Groupement des Mousquetaires","24/7"
"way","145737296",48.700031,2.420075,"91270003","BP","","","24/7"
"way","146067569",48.622778,2.267983,"91310004","","","Simply Market","24/7"
"way","146089860",48.845061,6.070103,"54380004","","","","24/7"
"way","146146445",48.625021,1.829538,"78120003","Carrefour","","Carrefour","24/7"
"way","146146859",48.64384,1.839103,"78120013","","","","24/7"
"way","146147644",48.646079,1.856193,"78120005","Station Service E. Leclerc","","E. Leclerc","24/7"
"way","146242701",44.345152,2.567758,"12000012","","","",""
"way","146245692",48.78549,2.304682,"92220010","BP","","","24/7"
"way","146252462",48.797585,2.298243,"92220009","BP","","","24/7"
"way","146519987",48.974796,2.496662,"93420004","","","","24/7"
"way","146555695",48.694639,2.356434,"91260002","","","Groupement des Mousquetaires","24/7"
"way","146728668",49.009703,2.312678,"95160003","Intermarché Super","","","24/7"
"way","146750438",43.708032,-1.044027,"40100004","E. Leclerc","E. Leclerc","","24/7"
"way","146751062",43.709896,-1.04107,"40100001","Station Service Carrefour","","Carrefour","24/7"
"way","146952310",48.960333,2.326332,"95170002","","","","24/7"
"way","146981209",48.393349,2.466524,"91490003","Intermarché","","Groupement des Mousquetaires","24/7"
"way","147094076",47.580269,5.168378,"21260001","","","","24/7"
"way","147195216",45.868319,3.632808,"63650001","","","","24/7"
"way","147266975",46.705398,2.694786,"3360001","Intermarché Super","","Groupement des Mousquetaires","24/7"
"way","147365609",47.473889,3.518536,"58500003","E. Leclerc","E. Leclerc","","24/7"
"way","147419031",49.136716,2.373335,"95270002","Station Service","","Carrefour","24/7"
"way","147421959",49.118669,2.426921,"95270001","Carrefour Market","","","24/7"
"way","147847513",49.007788,2.46491,"95500005","La Station U","","","24/7"
"way","147937402",47.939342,-2.407096,"56800004","E. Leclerc","","","24/7"
"way","147937769",47.924795,-2.402137,"56800005","Intermarché","","","24/7"
"way","147939754",47.919803,-2.364056,"56800003","","","","24/7"
"way","148035721",50.630678,3.095911,"59800001","","","","24/7"
"way","148119923",44.599561,4.384535,"7200006","Station Service E. Leclerc","","E. Leclerc",""
"way","148291033",47.776847,7.335016,"68200001","Auchan","","Auchan","24/7"
"way","148371420",44.39428,2.602945,"12850002","Station Service E. Leclerc","","E. Leclerc","24/7"
"way","148372119",44.363801,2.587714,"12850004","Station Service E. Leclerc","","E. Leclerc","24/7"
"way","148553486",47.79061,7.342212,"68260001","Station Service E. Leclerc","","E. Leclerc","24/7"
"way","148616489",45.766036,4.926666,"69120001","","","Elf",""
"way","148928766",45.672564,3.127739,"63450002","Intermarché Contact","","Groupement des Mousquetaires","24/7"
"way","148957380",45.702213,3.138698,"63670002","Intermarché Contact","","","24/7"
"way","149139640",49.908676,1.076844,"76371001","Auchan","","","24/7"
"way","149319582",49.095178,1.4659,"27201001","E. Leclerc","E. Leclerc","","24/7"
"way","149371639",45.413371,3.319679,"63570003","Intermarché Super","","Groupement des Mousquetaires","24/7"
"way","149605410",49.915954,1.074333,"76200002","Esso Express","","","24/7"
"way","149684608",48.703283,2.462439,"91230001","Esso Express","","Esso","24/7"
"way","149689059",48.715843,2.446519,"91230003","Station Service E. Leclerc","","E. Leclerc","24/7"
"way","149690718",48.703198,2.458551,"91230004","","","","24/7"
"way","149710923",49.472121,1.093869,"76131001","","Carrefour","","24/7"
"way","150087982",47.303091,5.121568,"21800001","","","","24/7"
"way","150138132",45.543807,6.300194,"73220002","","Carrefour","Carrefour","24/7"
"way","150196523",45.956754,2.988219,"63410001","AGIP","","Agip","24/7"
"way","150213985",45.878335,3.117005,"63200001","Carrefour","","Carrefour","24/7"
"way","150377635",48.781246,2.182816,"78140002","BP","","","24/7"
"way","150414704",49.278509,1.78647,"27140002","","","",""
"way","150449697",49.156216,2.254681,"60230002","Station Service E. Leclerc","","E. Leclerc","24/7"
"way","150500962",44.913795,4.442437,"7160003","Intermarché","","Groupement des Mousquetaires","24/7"
"way","150734390",49.149048,0.919632,"27110002","Station Service E. Leclerc","","E. Leclerc","24/7"
"way","150775860",49.18453,2.412053,"60270002","","","Esso",""
"way","150997282",46.944761,-2.179766,"85630001","U Express","","Système U","24/7"
"way","151238714",47.837987,-0.299827,"72300007","E. Leclerc","","","24/7"
"way","151902774",49.660486,1.940721,"60210002","","","",""
"way","151949983",46.94748,5.876005,"39110007","Total","","","24/7"
"way","151950464",46.925324,5.88577,"39110003","","","Super U","24/7"
"way","151958194",48.287061,-0.622249,"53102001","La Station U","","La Motte","24/7"
"way","151959396",48.297992,-0.630794,"53102002","E. Leclerc","E. Leclerc","",""
"way","152032446",46.977662,5.806298,"39330001","DATS24","Colruyt","Dats24","24/7"
"way","152065242",45.655116,6.363524,"73204001","Carte : Station service","Casino","Casino",""
"way","152123151",45.661175,6.384089,"73202001","Station Total","Total","Total","24/7"
"way","152205002",48.90002,2.329282,"75017020","Esso Express Saint-Ouen","","","24/7"
"way","152205005",48.899773,2.330093,"75018014","Esso Express Saint-Ouen Bichat","","","24/7"
"way","152637038",47.679603,-0.878305,"49500002","Station Service E. Leclerc","","E. Leclerc",""
"way","153002840",43.353267,1.468918,"31190004","","","","24/7"
"way","153279859",48.605854,0.183447,"61500002","Total","","","24/7"
"way","153538572",43.232934,5.400284,"13009006","E. Leclerc","","",""
"way","153576799",48.582058,2.230865,"91520001","Intermarché Super","","Groupement des Mousquetaires","24/7"
"way","153818716",49.660673,-1.409643,"50330003","","","",""
"way","153971309",46.074253,5.376508,"1160003","","","Groupement des Mousquetaires","24/7"
"way","154049537",49.385659,-1.752841,"50270002","Champion","","Carrefour","24/7"
"way","154217087",44.874734,-0.618714,"33523001","Station Service E. Leclerc","","E. Leclerc","24/7"
"way","154273012",45.526405,4.25945,"42160003","","","","24/7"
"way","154274977",45.536505,4.286547,"42160004","Station Service E. Leclerc","","E. Leclerc","24/7"
"way","154306306",47.464809,-0.670594,"49070006","Station Service E. Leclerc","","E. Leclerc",""
"way","154358631",44.863229,-0.566984,"33300003","Station Service E. Leclerc","","E. Leclerc","24/7"
"way","154358741",44.861533,-0.570323,"33000024","Relais Ravezies","Total","Total","24/7"
"way","154535675",45.661448,6.381883,"73200005","Intermarché","Intermarché","Groupement des Mousquetaires","24/7"
"way","154576534",43.277877,5.42603,"13010001","Auchan Saint-Loup","Independent","Auchan","24/7"
"way","154692086",44.86072,-0.612035,"33110007","","","","24/7"
"way","154695500",44.868375,-0.607498,"33110006","","","","24/7"
"way","154808913",43.250804,5.547189,"13470001","","","","24/7"
"way","154884395",44.836883,-0.598741,"33000022","Trinquet","Total","","24/7"
"way","154977463",47.767571,7.251423,"68460001","Relais de Lutterbach","Total","",""
"way","155085361",48.596406,2.254506,"91180002","Intermarché","","Groupement des Mousquetaires","24/7"
"way","155090167",48.603228,2.248628,"91290007","Esso Express","","","24/7"
"way","155279625",49.233254,-0.038672,"14430001","Station U","","",""
"way","155321158",43.489793,1.316666,"31600005","Intermarché","","","24/7"
"way","155496247",43.278418,5.615518,"13420001","SVF","Avia","","24/7"
"way","155520063",48.668503,2.338577,"91360004","Total Access","","Total","24/7"
"way","155548626",48.766633,2.367732,"94550001","Esso express","","","24/7"
"way","155661028",49.186191,-0.382091,"14000014","E. Leclerc","E. Leclerc","","24/7"
"way","155689806",49.210524,-0.364017,"14053001","","Carrefour","","24/7"
"way","155973940",44.818854,-0.601902,"33000016","Esso Express","Esso","Esso","24/7"
"way","156021855",45.888332,3.068386,"63201001","Station Service E. Leclerc","","E. Leclerc","24/7"
"way","156058339",44.841302,-0.626684,"33000010","Intermarché","","","24/7"
"way","156094063",49.285414,-0.109266,"14160004","Total","","Total",""
"way","156144058",44.834747,-0.599103,"33000015","Esso Express","","Esso","24/7"
"way","156346421",50.525133,2.627906,"62400001","Auchan","","","24/7"
"way","156362482",47.26265,-1.447037,"44470002","","","","24/7"
